qst_persuade_lords_to_make_peace_text|Der Bürgermeister von {s4} hat Euch {reg12} Pfennige versprochen, wenn Ihr dafür sorgt, dass {s12} und {s13} keine Bedrohung mehr für das Friedensabkommen zwischen {s15} und {s14} darstellen. Um das zu erreichen, müsst Ihr sie entweder überzeugen oder sie gefangen nehmen, bis ein Friedensabkommen zustande gekommen ist.
qst_deal_with_looters|Werdet mit Plünderern fertig
qst_deal_with_looters_text|Der Bürgermeister von {s4} bat Euch, mehrere Banden Plünderer um {s4} zu vernichten und etwaige Raubgüter wieder zu beschaffen. 
qst_deal_with_night_bandits|Werdet mit Nachtbanditen fertig
qst_deliver_grain|Bringt Weizen nach {s3}
qst_deliver_grain_text|Der Dorfvogt von {s3} bat Euch, ihnen {reg5} Weizensäcke zu bringen.
qst_deliver_cattle|Liefert {reg5} Rinder nach {s3}
qst_deliver_cattle_text|Der Dorfvogt von {s3} bat Euch, ihnen {reg5} Rinder zu bringen.
qst_train_peasants_against_bandits|Bilde die Bauern von {s13} zum Kampf gegen Banditen aus.
qst_eliminate_bandits_infesting_village|Rettet das Dorf {s7} vor den Räuberischen Banditen.
qst_eliminate_bandits_infesting_village_text|Ein Dorfbewohner aus {s7} bat Euch, ihr Dorf vor den Banditen zu Retten, die es besetzt haben.
qst_visit_lady|Besucht die Dame
qst_formal_marriage_proposal|Formeller Heiratsantrag
qst_obtain_liege_blessing|Formeller Heiratsantrag
qst_wed_betrothed|Heiratet Eure Verlobte.
qst_wed_betrothed_female|Heiratet Euren Verlobten.
qst_join_faction|Leistet {s1} den Treueschwur.
qst_join_faction_text|Findet {s1} und schwört ihm die Treue.
qst_rebel_against_kingdom| Helft {s13} den Thron von {s14} zu besteigen.
qst_consult_with_minister|Konsultiert Euren Minister
qst_consult_with_minister_text|Beratet Euch mit Eurem Minister {s11}, der zurzeit in {s12} verweilt.
qst_organize_feast|Organisiert ein Fest
qst_organize_feast_text|Besorgt Waren für ein Festmahl zu Ehren {reg59?Eures Verlobten:Eurer Verlobten} {s11}, {reg59?der:die} derzeit in {s12} ist.
qst_resolve_dispute|Schlichtet Streit
qst_resolve_dispute_text|Schlichtet den Streit zwischen {s11} und {s12}.
qst_offer_gift|Liefert Geschenk
qst_offer_gift_text|Gebt {s10} ein Geschenk, für {reg4?ihr:sein} {s11}, {s12}.
qst_denounce_lord|Beschuldigt einen Fürsten
qst_denounce_lord_text|Beschuldigt {s11} öffentlich.
qst_intrigue_against_lord|Intrigiert gegen Lord
qst_intrigue_against_lord_text|Kritisiert {s11} privat.
qst_track_down_bandits|Banditen aufspüren
qst_track_down_bandits_text|{s9} von {s4} bat Euch, {s6} aufzuspüren, die Reisende auf den Straßen nahe der Stadt angegriffen haben.
qst_track_down_provocateurs|Provokateure aufspüren
qst_track_down_provocateurs_text|{s9} von {s4} bat Euch, eine Gruppe von Raufbolde aufzuspüren, die angeheuert wurden, um einen Grenzstreit zwischen {s5} und {s6} zu entfachen.
qst_retaliate_for_border_incident|Vergeltung für einen Grenzstreit
qst_retaliate_for_border_incident_text|{s9} von {s4} bittet Euch, {s5} von den {s7} im Kampfe zu besiegen. Um somit die Spannungen zu entschärfen auf das die {s8} nicht in den Krieg ziehen.
qst_raid_caravan_to_start_war|Kriegsprovokation durch Angriff auf neutrale Karawane
qst_cause_provocation|Gibt einem Königreich genug Provokation für einen Angrif auf ein anderes Königreich
qst_rescue_prisoner|Befreit oder kauft einen Gefangenen frei.
qst_destroy_bandit_lair|Zerstört eine Banditenhöhle.
qst_destroy_bandit_lair_text|{s9} von {s4} bat Euch, das {s6} in der Gegend zu finden und zu zerstören.
qst_kennemer_jarl|Die Rache: Sprecht mit dem Jarl von Kennemer
qst_kennemer_jarl_missions|Die Rache: Für einen Jarl arbeiten.
qst_kennemer_mission_1|Jarl-Mission: Urteil im Kloster
qst_kennemer_mission_2|Jarl-Mission: Thiaderd muss sterben
qst_kennemer_mission_3|Mission vom Jarl: Einen König töten.
qst_reginhard_donations|Reginhards Gesuch: Eine Spende für Kriegsopfer.
qst_recruit_an_army|Jarl-Mission: Krieger Rekrutieren
qst_doccinga_assault|Wikingerangriff: Rettet Doccinga vor Svens Angriff
qst_doccinga_interrogation|Wikingerangriff: Verhöre einen Wikinger
qst_getting_ship|Wikingerangriff: Ein Boot und ein Mädchen
qst_notes_companions|Vermerke zu Euren Gefährten.
qst_notes_global|Eure Bucheinträge
qst_notes_frisa|Aufzeichnungen zu Friesland
qst_notes_danmork|Aufzeichnungen zu Dänemark
qst_notes_englaland|Aufzeichnungen zu Englaland
qst_sven_lair|Die Rache: Die Wolfsgrube
qst_danmork_protection|Die Rache: Unter der Fittiche eines Königs
qst_revenge_sigurd|Die Rache: Sigurd Schlangenauge befragen
qst_collect_smen|Sigurd Mission: Rekrutiert eine Armee für Sigurd
qst_bodo_letter|Die Rache: Ein wichtiger Brief
qst_the_holmgang|Die Holmgang: Einen Handlanger töten.
qst_the_fleet|Die Rache: Englaland überfallen.
qst_sven_traitor|Die Rache: Sven der Verräter
qst_wessex_foragers|Die Belagerung: Sächsische Wildbeuter
qst_the_messengersn|Die Belagerung: Der Bote
qst_the_alliance|Die Rache: Das Bündnis
qst_welsh_and_pictish|Der Eroberer: Dem Zweck dienen.
qst_cathach_colum|Ein Wikinger sein: Die Cathach Colum Cille.
qst_entregando_pieles|Ein Wikinger sein: Mit Fell handeln.
qst_revenge_exchange|Die Rache: Die Farm
qst_ulf_testigo|Die Rache: Werbt Landwirte und Jarle
qst_the_thing|Die Rache: Die Versammlung
qst_douar_an_enez|Die Rache: Douar-an-Enez
qst_aescesdun|Die Schlacht: Aescesdun
qst_svenbn_final|Die Rache: Sven Stiernacken
qst_old_roman|Der Hadrianswall: Rettung der Verhungerten
qst_vc_menu|Viking-Conquest Menüsystem.
qst_vc_wounds|Viking-Conquest Wundensystem.
qst_sea_battle_spawn|a spawning system.
qst_team_0_ships|a spawning system.
qst_team_1_ships|a spawning system.
qst_blank_quest_2|Eskortiere Bischof zu {s14}.
qst_blank_quest_2_text|{s11} bat Euch, den Bischof von {s22} nach {s14} zu eskortieren.
qst_blank_quest_3|Plündert Kloster in {s14}
qst_blank_quest_3_text|{s11} bat Euch, das Kloster bei {s14}, in der Nähe von {s34} zu plündern, und ihm {reg33} Pfennige zu bringen.
qst_blank_quest_4|Findet und vernichtet eine Gruppe von Herrenlosen Männern
qst_blank_quest_4_text|{s8} bat Euch, die Spur einer Gruppe von Herrenlosen Männern aufzuspüren, die sein Dorf {s9} geplündert haben.
qst_blank_quest_6|Fangt {reg5} Frauen und bringt sie nach {s3}.
qst_blank_quest_6_text|Der Dorfvogt von {s3} bat Euch, {reg5} Frauen ins Dorf zu bringen (als Gefangene).
qst_blank_quest_7|Bringt den entflohenen Sklaven zurück nach {s3}
qst_blank_quest_7_text|Der Bürgermeister des Dorfes {s3} bittet Euch, einen entlaufenen Sklaven zurück ins Dorf zu bringen.
qst_blank_quest_9|Bringt {reg33} Hörner Met nach {s3}
qst_blank_quest_9_text|Der Priester von {s3} bat Euch, ihm {reg33} Hörner Met zu bringen.
qst_blank_quest_10|Beschafft eine {s13} wieder, welches {s9} von {s3} gestohlen wurde.
qst_blank_quest_10_text|Der {s9} von {s3} wurde bestohlen und bittet Euch nun Folgendes wieder zu beschaffen: {s13}^^Untersuche:^{s10}
qst_blank_quest_11|Bringt {reg33} Ladungen {s33} nach {s3}
qst_blank_quest_11_text|Der {s9} von {s3} bat Euch, ihm {reg33} Ladungen {s33} zu bringen.
qst_blank_quest_12|Bringt {reg33} Stapel Holz nach {s3}
qst_blank_quest_12_text|Der Abt von {s3} bat Euch, ihm {reg33} Stapel Holz zu bringen.
qst_blank_quest_13|Ein Hauch der Vergangenheit
qst_blank_quest_13_text|{s11} bat Euch, mit dem 'Geist' ihres ehemaligen Liebhabers abzurechnen, der sich in {s33} aufhalten soll.
qst_blank_quest_14|Mordkomplott aufdecken
qst_blank_quest_14_text|Jemand hat versucht, Euch zu ermorden. Ihr könnt versuchen, herauszufinden wer versucht hat, Euch zu töten, indem Ihr Euch mit dem Kontakt des Mörders {s3} trefft.
qst_blank_quest_15|Mordkomplott aufdecken
qst_blank_quest_15_text|Der Kontakt hat den Namen seines Auftraggebers preisgegeben. {s9} hat den Mord in Auftrag gegeben. Es ist der Augenblick gekommen ihm gegenüberzutreten.
qst_blank_quest_16|Bringt {reg25} {reg1?Stücke:Stück} {s17} nach {s11}
qst_blank_quest_16_text|{s11} bat Euch, ihr {reg25} {reg1?Stücke:Stück} {s17} zu bringen.
qst_blank_quest_17|Bringt Lebensmittel zu {s11}
qst_blank_quest_17_text|{s11} bat Euch, ihr zwei Käsestücke zu bringen und {reg25} {reg1?Flaschen:Flasche} Wein.
qst_blank_quest_18|Überbringt Nachricht an {s3}
qst_blank_quest_18_text|{s11} bat Euch, eine Nachricht zu ihrem Geliebten {s3} zu bringen.
qst_blank_quest_19|Werde Nordischer Konungr über ganz Skandinavien.
qst_blank_quest_20|Werde Vrenhin Lloegr über ganz Britannien.
qst_blank_quest_21|Werde Ard Ruire über ganz Eriu.
qst_blank_quest_22|Werde Brytenwalda über ganz Englaland.
qst_blank_quest_23|Der letzte Tuatha De Danann
qst_blank_quest_24|Die Schlange
qst_blank_quest_25|Flaithbertachs Enkelkinder
qst_blank_quest_26|Mael Bresail
qst_blank_quest_27|Aufzeichnungen zu Eriu
qst_collect_men|Die Rache: Doccinga besuchen
qst_learn_where_merchant_brother_is|Liefert {reg3} Rinder nach {s13}
qst_save_relative_of_merchant|Greift die Banditenhöhle an.
qst_save_town_from_bandits|Rettet die Stadt vor den Banditen.
qst_quests_end|Ende der Mission
