menu_encounter_retreat_confirm|Als das Truppmitglied mit der höchsten taktischen Fertigkeit, ({reg2}), {reg3?entwerft Ihr: entwirft {s3}} einen Plan, der Euch und Euren Männern erlaubt, mit dem Leben davon zu kommen, aber Ihr müsst {reg4} Soldaten zurücklassen, um den Feind an der Verfolgung zu hindern.
mno_leave_behind|Weiter. Das Opfer dieser Männer wird die anderen retten.
mno_dont_leave_behind|Nein. Wir lassen niemanden zurück.
menu_encounter_retreat|Ihr befehlt {reg4} Eurer Soldaten, den Feind aufzuhalten, während Ihr mit dem Rest Eures Trupps flieht.
menu_order_attack_begin|Eure Soldaten bereiten sich auf den Angriff vor.
mno_order_attack_begin|Gebt den Angriffsbefehl.
mno_call_back|Ruft sie zurück.
menu_order_attack_2|{s4}^^Eure Verluste: {s8}^^Feindliche Verluste: {s9}
mno_order_attack_continue|Befehlt Euren Soldaten, weiter anzugreifen.
mno_order_retreat|Ruft Eure Soldaten zurück.
menu_battle_debrief|{s11}^^Eure Verluste:{s8}{s10}^^Feindliche Verluste:{s9}^^{s3}
menu_total_victory|Ihr solltet dies eigentlich nicht lesen ... {s9}
menu_enemy_slipped_away|{s17}
menu_permanent_damage|{s0}
mno_s0|{s0}
menu_pre_join|Ihr werdet Zeuge eines Gefechts zwischen {s2} und {s1}. Ihr entscheidet Euch dazu ...
mno_pre_join_help_attackers|Einzugreifen und den {s2} zu helfen.
mno_pre_join_help_defenders|Den {s1} zu Hilfe zu kommen.
mno_pre_join_leave|Euch nicht einzumischen.
menu_join_battle|Ihr helft den {s2} gegen die {s1}. Ihr habt {reg10} Soldaten, die gegen die {reg11} des Feindes kämpfen können.
mno_join_attack|Greift den Feind an.
mno_join_order_attack|Befehlt Euren Soldaten, mit Euren Verbündeten anzugreifen, während Ihr zurückbleibt.
mno_join_leave|Weiterziehen.
menu_join_order_attack|{s4}^^Eure Verluste: {s8}^^Verluste Verbündete: {s9}^^Feindliche Verluste: {s10}
menu_zendar|Ihr kommt in die Stadt Zendar.
mno_zendar_enter| 
mno_zendar_enter_door|Tür zum Stadtzentrum.
mno_zendar_tavern| 
mno_zendar_tavern_door|Tür zur Schänke.
mno_zendar_merchant| 
mno_zendar_merchant_door|Tür zum Händler.
mno_zendar_arena| 
mno_zendar_arena_door|Tür zur Arena.
mno_town_1_leave| 
menu_salt_mine|Ihr kommt in die Salzmine.
mno_enter|Eintreten
menu_four_ways_inn|Ihr erreicht die Herberge zu den Vier Pfaden.
menu_test_scene|You enter the test scene.
menu_quarry1|Sie erreichen einem Steinbruch. Die Wagen rasseln und klappern von den Gipfeln, es dröhnen laute Geräusche wo freie Menschen arbeiten.
mno_enterqu|Weiter.
mno_leavequ|Verlassen.
menu_salt_mine_vc|Sie erreichen ein Salzbergwerk. Karren fahren, Schaufeln klappern, während freie Männer arbeiten
mno_enter_sm|Weiter.
mno_leave_sm|Verlassen.
menu_lumber_camp|Sie erreichen ein Holzfällerlager. Von überall erschallt der Lärm von Äxten und Sägen. Ein paar freie Männer bei der Arbeit.
mno_enter_lc|Weiter.
mno_leave_lc|Verlassen.
menu_farmstead_special|Sie kommen in eine Farm, eine von so vielen Höfen, die Lebensmittel und Vermögen erzeugen, so dass sie hier billiger sind.^{s10}
mno_take_cattlefs|Nehmen Sie ein paar Stück Vieh.
mno_enter_fs|Weiter.
mno_leave_fs|Verlassen.
menu_hadrian_wall1|Ihr kommt zu den Überresten des Hadrianwalls.
mno_enter_hw|Weiter.
mno_leave_hw|Verlassen.
menu_celidon_forest|Vor Euch befindet sich ein seltsamer Platz, von dem ein seltsamer Lufthauch auszugehen scheint.
mno_enter_ce|Weiter.
mno_leave_ce|Verlassen.
menu_hidden_valley|Sie sind auf einem seltsamen Platz, der wie einige römische Einstürze wirkt. Während deine Männer das Lager errichten, widmest du dich zum Erforschen...
mno_enter_hv|Untersuchen.
mno_leave_hv|Verlassen.
menu_dhorak_keep|Ihr kommt in den Bergfried Dhorak.
menu_join_siege_outside|{s1} wird belagert von {s2}.
mno_approach_besiegers|Nähert Euch dem Lager der Belagerer.
mno_pass_through_siege|Geht durch die Belagerungslinien und tretet in {s1} ein.
menu_cut_siege_without_fight|Die Belagerer lassen Euch ungehinderten Zutritt zu den Toren.
menu_besiegers_camp_with_allies|{s1} bleibt belagert. Die Banner von {s2} wehen über dem Lager der Belagerer, wo man Euch und Eure Männer willkommen heißt
mno_talk_to_siege_commander|Bitter darum, den Befehlshaber zu treffen.
mno_join_siege_with_allies|Schließt Euch dem nächsten Angriff an.
mno_join_siege_stay_back|Befehlt Euren Soldaten, sich dem nächsten Angriff ohne Euch anzuschließen.
menu_castle_outside|Ihr seid außerhalb {s2}.{s11} {s3} {s4}
mno_approach_gates|Nähert Euch dem Tor und ruft die Wachen an.
mno_town_sneak|Tarnt Euch und versucht, ungesehen in {s7} zu kommen.
mno_castle_start_siege|Belagert die {reg6?Stadt:Burg}.
mno_castle_leave|Weiterziehen.
menu_castle_guard|Ihr nähert Euch dem Tor. Die Männer auf den Mauern beobachten Euch genau.^^{s10}
mno_request_shelter|Bittet um Einlass in die Burg.
mno_request_meeting_commander|Erbittet ein Treffen mit jemandem.
mno_guard_leave|Verlassen.
menu_castle_entry_granted|Nach kurzer Wartezeit öffnen die Wachen die Tore und gewähren Euch und Eurem Trupp Einlass.
menu_castle_entry_denied|Der Herr dieser Burg hat Euch den Zutritt verwehrt, und der Wachsergeant teilt Euch mit, dass seine Männer schießen werden, wenn Ihr näher kommt.
menu_castle_meeting|Mit wem wollt Ihr Euch treffen?
mno_guard_meet_s5|{s5}.
mno_forget_it|Vergiss es.
menu_castle_meeting_selected|Eure Bitte um ein Treffen wird im Inneren weitergegeben, und schließlich erscheint {s6} im Burghof, um mit Euch zu sprechen.
menu_port_attack|Ihr greift den Hafen von {s1} an. Ihr verfügt über {reg10} Truppen, welche bereit sind in die Schlacht gegen des Feindes {reg11} Truppen zu ziehen.
mno_lead_attack|Führe deine Männern in einem Küstenangriff.
mno_attack_stay_back|Befehlt Euren Soldaten, anzugreifen, während Ihr Euch zurück haltet ...
mno_lift_siege|Belagerung abbrechen.
menu_castle_besiege|Ihr belagert {s4}. {s2} ^^{s15} {s16} {s17} {s18} {s19} {s20} {s21} {s22}
mno_siege_request_meeting|Verlangt ein Treffen mit dem Befehlshaber der Burg.
mno_siege_warfare_p|Kampfs Belagerung (Belagerungspläne).
mno_siege_assault_p|Angriff Belagerung (den Angriff vorbereitend).
mno_siege_assault_camp|Ihr Belagerungscamp.
mno_wait_24_hours|Wartet bis morgen.
menu_siege_plan|Berate dich mit deinen Führern, um die Belagerung zu planen und zu versuchen {s4} mit der kleinsten möglichen Anzahl von Ausfällen zu erobern. Deine Strategie könnte darin bestehen, sie durch Hunger zu unterwerfen, bis die Bevölkerung demoralisieren würde. ^^ {s15} {s17} {s18} {s19} {s20}
mno_build_circunvalation|Blockade: Belagerungswaffen {s4} bauen.
mno_close_circunvalation|Bau von Belagerungswaffen ist beendet. Jetzt, befiehlt er, sich zu unterwerfen.
mno_town_investigar|Untersucht die Verteidigung: Versucht Euch hineinzuschleichen. (Tracking)
mno_traicion_interna|Versucht einen Verräter innerhalb der Verteidigung von {s4} ausfindig zu machen.
mno_traicion_interna3|Gibt es Neuigkeiten von den Männern, welche ausgesandt wurden um einen Verräter ausfindig zu machen ?
mno_infiltracion_interna|Sendet Männer um den Feind zu infiltrieren.
mno_infiltracion_interna3|Gibt es Neuigkeiten von den Männern, welche ausgesandt wurden um den Feind zu infiltrieren ?
mno_build_varios|Befehlt den Bau von Sanitäranlagen um den Ausbruch von Krankheiten zu verhindern.
mno_destruir_campos_a|Plündert die umliegenden Farmen um Eure Vorräte aufzufüllen und den Feind zu schädigen
mno_destruir_campos_b|Gibt es Neuigkeiten von den Männern, welche ausgesandt wurden um die Farmen zu plündern ?
menu_siege_assault|Die Zeit drängt und Ihr fürchtet die Ankunft weitere Unterstützung. Ein Angriff würde viele Opfer fordern, jedoch habt Ihr eine Entscheidung getroffen.^^{s17} {s18} {s19}
mno_scout_investigar|Ruft die Späher für einen Bericht von {s4}.
mno_poniendo_elementos_mantles|Befehlt Eurer Vorhut Schutzwände zu platzieren.
mno_poniendo_elementos|Befehlt der Vorhut den Angriff vorzubereiten.
mno_castle_lead_attack|Führt Eure Soldaten zum Angriff!
mno_build_mantlet|Baut Schutzwände.
mno_build_ladders|Baut Belagerungswaffen und säubert den Platzt für den Angriff.
mno_build_siege_tower|Befehlt den Bau eines Belagerungsturmes und anderen Belagerungswaffen für den Angriff auf die Festung. Der Angriff könnte viele Verluste zur Folge haben.
menu_siege_attack_meets_sally|Die Verteidiger stürmen heraus, um sich Eurem Angriff zu stellen.
menu_nofood_siege_defenders_sally|Der Mangel an Nahrung zwingt die Verteidiger von {s4} herauszustürmen um die Belagerung zu durchbrechen.
menu_surrender_siege_defenders_starved|Die Verteidiger von {s4} können nicht länger ausharren. Der Mangel an Nahrung hat sie geschwächt. Ohnehin sind die schwächsten bereits verhungert und die anderen wurden zum Kannibalismus gezwungen.^{s4} ist bereit zu kapitulieren...
menu_castle_attack_walls_simulate2|{s4}^^Eure Verluste:{s8}^^Feindliche Verluste waren: {s10}
menu_sneak_into_town_suceeded2|Getarnt und im Schutze der Dunkelheit gelang es Euch {s4} zu infiltrieren. Es ist an der Zeit ihre Verteidigung auszuspähen.  
menu_construct_saneamiento|Eine Sanitäranlage ist wichtig um Raten und Krankheiten vorzubeugen. Es ist möglich Latrinen und Rohre zu bauen um die Ansammlung von Schlamm und Dreck durch Regen zu vermeiden, auch können wir einen Speicher ausheben um die Wasserversorgung sicher zu stellen. Möchtet ihr dies veranlassen?^^Wir würden 4 Stunden dafür benötigen.
mno_build_saneamiento|So sei es.
menu_construct_circunvalation|Das errichten einer Blockade schützt eure Einheiten während der Belagerung und blockiert den Weg für Versorgung und feindliche Verstärkung. Es verringert auch die feindliche Moral und hilft Euch dabei die Kapitulation des Gegner auszuhandeln.^^Als Truppenmitglied mit der höchsten Baufertigkeit, ({reg2}), {reg3?Schätzt Ihr:{s3} schätzungen} dass das Errichten einer Blockade um diesen Platzt  {reg4} Stunden benötigen wird.
mno_build_circun_cont|So sei es.
menu_traicion_interna2|Eure Belagerung beginnt die Verteidiger zu demoralisieren. Einige der Soldaten würden Kontakt mit der Garnison oder den Einwohner von {s4} aufnehmen um in Erfahrung zu bringen ob sie gewillt sind Verrat zu begehen und so die Eroberung zu vereinfachen. Sie benötigen 500 Pfennige um den Job auszuführen.
mno_intentar_traicion|Erlauben den Männern einen Verräter ausfindig zu machen.
menu_traicion_resultado1|Sie kehren ohne Neuigkeiten zurück. Niemand ist bereit, ein Verräter zu werden.
mno_back_behind|Nun gut, Pech gehabt.
menu_traicion_resultado2|Sir! Unsere Männer wurden nahe des feindlichen Walles entdeckt. Sie versuchen sich den Weg aus {s4} frei zu kämpfen. Schaut dort, am Ausfalltor. Sie versuchen zu fliehen, sind jedoch eingekesselt..-
mno_ayudar_infiltrados|Befehlt eine zusätzlichen Trupp zu ihrer Unterstützung zu schicken.
mno_leave_men|Überlasse sie ihrem Schicksal. Sie wussten was passieren kann.
menu_traicion_resultado3|Eure Männer sind zurück gekehrt. Ein Verräter hat innerhalb der Mauren die Scheunen in Brand gesteckt und wird bald aus {s4} fliehen um sich Eurem Trupp anzuschließen. Der Feind wird eine Menge an Nahrung verlieren.
mno_back_to_siege|Gut gemacht.
menu_traicion_resultado4|Eure Männer sind zurück gekehrt. Sie Berichten Euch von einem Verräter, welcher die Wege der Garnison kennt und er ist gewillt eine kleine Truppe Soldaten zu führen um einen Hinterhalt auf den Feind vorzubereiten sobald diese die Wasserversorgung, einen Bach außerhalb der Mauern, erreicht haben...
mno_atacar_emboscada_player|Gehen Sie selbst mit Ihren engsten Begleitern.
mno_atacar_emboscada|Befehlt einer Gruppe Soldaten dem Verräter zu folgen und den Hinterhalt vorzubereiten.
menu_emboscada_player|Durch die Vegetation schleichend schafftet Ihr es den Feind zu überraschen und Ihr konntet Euch hervorragend beweisen. Nun wird es sich die Garnison zwei mal Überlegen bevor sie wieder Männer entsendet.
mno_emboscada_playerok|Sieg!
menu_emboscada_nada|Eure Männer bewegen sich um Schutze des hohen Grases, nicht zu entdecken von den wachsamen Augen auf dem Wall, doch als sie den Treffpunkt erreichten war niemand dort. Der vermeintliche Verräter ist aufgeflogen oder hat seine Entscheidung geändert. Eure Männer kehren enttäuscht zurück.
mno_emboscada_nanai|Keine Sorge. Es werde noch andere Chance kommen.
menu_emboscada_lose|Alarm! Verrat! Der angebliche Verräter hat Eure Männer in einen Hinterhalt geführt. Sie kämpfen verzweifelt, viele Männer sind gefallen.
mno_regreso_lucha|Eure schlimmsten Ängste wurden war.
menu_emboscada_victory|Der Verräter führt Eure Männer im Schutze der Dunkelheit auf einen Hügel, welcher den Pfad zu einem Brunnen führt. Eure Männer nehmen Position im hohen Gras ein, in absoluter Stille warten sie, ihre Gesichter schwarz. Bei Tagesanbruch entdecken Eure Männer eine große Gruppe Soldaten am Brunnen.^^ Ein Schlachtruf füllt das Tal als die Soldaten wie eine Flut des Todes auf den Feind fallen ...
menu_traicion_resultado5|Als Eure Männer zurückkehrten berichten sie Euch, dass sie einen Mann Kontaktiert haben, welcher die Kontroller über die Rationen hat. Er versprach die Preise für seine Mitbürger zu erhöhen um Missmut zu säen und so die Leute zum verlassen der Festung zu bewegen.
mno_traicion_moral|Ausgezeichnet!
menu_traicion_lucha|Eure Männer und der Feind führen einen Todeskampf am Fuße des Walls, wo alles unvorteilhaft für Eure Truppen zu sein scheint. Ihr Beobachtet sie während das Kampfes und als sie sich zurückziehen. Viele ließen sie zurück. ^^Eure Verluste: {s8}^^Verluste des Feindes: {s10}
mno_regreso_luchar|Gut, niemand wird zurückgelassen.
menu_infiltracion_resultado1|Sie kehren ohne Neuigkeiten zurück. Sie waren nicht in der Lage die Siedlung zu betreten.
mno_back_behindi|Bloßes Pech, denke ich.
menu_infiltracion_resultado2|Sir! Unsere Männer wurden in {s4} entdeckt. Unglücklicherweise kehrte niemand zurück. Sie wurden alle getötet oder gefangen genommen.
mno_muertos_infiltrado|Schreckliche Nachrichten.
menu_infiltracion_resultado3|Sieg! Sie schafften es mehrere Vorräte zu verbrennen. Der Feind ist demoralisiert. Vielleicht ist es an der Zeit ihre Kapitulation zu verhandeln.
mno_back_to_siegei|Gut, gib ihnen ein Fass Met.
menu_infiltracion_resultado3_c|Sieg! Sie töteten viele Rinder und vergifteten die Wasserreserven. Der Feind ist demoralisiert und ihr Lord hat an Ansehen verloren . Vielleicht ist es an der Zeit ihre Kapitulation zu verhandeln.
mno_back_to_siegein|Gut, gib ihnen ein Fass Met.
menu_infiltracion_resultado4|Eure Männer kehren zurück. Sie berichten Euch von einigen unzufriedenen Soldaten und einige wollen sich Eurer Seite anschließen. Solltet Ihr einverstanden sein werden sie die Stadt um Mitternacht verlassen und sich Eurer Armee anschließen. Bevor sie die Stadt verlassen, versprachen sie noch für Unruhe zu sorgen um die Kapitulation dieses Ortes zu erleichtern. 
mno_aceptar_si|Sie sind willkommen.
mno_leave_men1|Es macht mich unruhig. Vergessen Sie es.
menu_infiltracion_resultado4_c|Eure Männer kehren zurück. Sie berichten dass sie erfolgreich das Wasser der nahen Quellen vergiften konnten. Dies sollte viele in der Garnison krank machen.
mno_aceptar_oki|Das sind gute Nachrichten. Es wird weniger Männer zur Verteidigung der Wälle übrig lassen.
menu_infiltracion_resultado5|Oh, Sir. Der Feind hat Euch einen Sack mit den Köpfen Eurer Männer gesendet. Einige der Soldaten sahen es und nun verbreitet sich Furcht innerhalb des Lagers.
mno_infiltracion_morali|Feiglinge! Wie kann ein Haufen Köpfe die Moral einer Armee senken? Seid ihr Vieh oder Männer?
menu_campos_cercanos1|{reg59?Lady:Sir}, Felder und Farmen wurden niedergebrannt, jedoch war es uns nicht möglich an Nahrung zu kommen, daher es keine Erntezeit ist.
mno_back_behind_d|Nun gut, macht euch keine Sorgen.
menu_campos_cercanos2|{reg59?Lady:Sir}, Felder und Farmen wurden niedergebrannt und wir hatten Glück, dass Erntezeit ist. Wir könnten einen Überfluss an Nahrung erbeuten.
mno_back_behind_c|Ausgezeichnet!
menu_campos_cercanos2_c|{reg59?Lady:Sir}, Felder und Farmen wurden niedergebrannt. Das Korn ist noch grün, jedoch genießbar. Wir konnten einen Überfluss an Nahrung erbeuten. 
mno_back_behind_cc|Gut gemacht, Essen ist immer willkommen.
menu_campos_cercanos3|{reg59?Lady:Sir}, wir verbrannten die Felder, jedoch war erst vor kurzem Erntezeit und wir konnten kein einziges Korn erbeuten. Wie auch immer die Bauern ließen einige ihrer Rinder zurück.
mno_back_behind_bc|Das Essen ist immer willkommen.
menu_campos_cercanos4|Wir stießen auf Widerstand. Die Felder wurden verbrannt, bedauerlicherweise schlugen die Bauern, mit der Unterstützung einiger Soldaten der Garnison, zurück.^^Eure Verluste: {s8}^^Feindliche Verluste: {s10}
mno_back_behind_ac|Schreckliche Nachricht!
menu_poner_escaleras|Eure Vorhut rückt an und bringt Leitern, Schaufeln und anderes nützliches Belagerungswerkzeug...Eine Auswahl von Männern mit Fernwaffen geht voran und zieht das gegnerische Feuer auf sich. Euer Herz rast in seinem eisernen Käfig. Irgendwie ist jede Schlacht anders.^Das Grauen, die Gewalt und der Schweiß sind jedoch immer gleich. Eure Männer bilden einen Schildwall um sich abzuschirmen...^^Eure Verluste: {s8}^^Gegnerische Verluste: {s10}
mno_back_behind_esc1|Eure Männer sind auf den Feind getroffen. Nun ist es an Euch...
menu_poner_escaleras_mantlets|Eure Vorhut rückt mit Leitern, mobilen Schutzwänden, Schaufeln und anderem nützlichem Belagerungsgerät vor. Ausgewählte Männer mit Fernwaffen gehen voran und ziehen das gegnerische Feuer auf sich. Euer Herz rast in seinem eisernen Käfig. Irgendwie ist jede Schlacht anders.^Das Grauen, die Gewalt und der Schweiß sind jedoch immer gleich. Eure Männer bilden einen Schildwall um sich abzuschirmen, und auch die Schutzwände retten einige Leben.^^Eure Verluste: {s8}^^Gegnerische Verluste: {s10}
mno_back_behind_esc2|Eure Männer sind auf den Feind getroffen. Nun ist es an Euch...
menu_informacion_ciudad|Ein Fährtensucher erscheint vor Ihnen: '{s11}^{s12}{s1}{s5}{s17}'
mno_regreso_luchain|Danke. Ihre Informationen sind wichtig!
menu_castle_besiege_inner_battle|{s1}
menu_build_mantles2|Die Schutzwände helfen dabei Eure Männer zu schützen sobald diese die Wälle mit Leitern und anderem Equipment stürmen. Sie retten jede Menge Leben. Als das Truppenmitglied mit der höchsten Baufertigkeit ({reg2}), {reg3?Schätzt Ihr: schätzt{s3}} das es {reg4} Stunden dauern wird, ausreichend Schutzwände zu bauen.
mno_build_mantles|So sei es.
menu_construct_ladders|Als das Truppmitglied mit der höchsten Baumeisterfertigkeit ({reg2}), {reg3?schätzt Ihr:schätzt {s3}}, dass es {reg4} Stunden dauern wird, ausreichend Sturmleitern zu bauen.
mno_build_ladders_cont|So sei es.
menu_construct_siege_tower|Als das Truppmitglied mit der höchsten Baumeisterfertigkeit ({reg2}), {reg3?schätzt Ihr:schätzt {s3}}, dass der Bau eines Belagerungsturms {reg4} Stunden dauern wird.
mno_build_siege_tower_cont|Beginnt mit dem Bau.
menu_castle_attack_walls_simulate|{s4}^^Eure Verluste:{s8}^^Feindliche Verluste waren: {s10}
menu_castle_attack_walls_with_allies_simulate|{s4}^^Eure Verluste: {s8}^^Verluste Verbündete: {s9}^^Feindliche Verluste: {s10}
menu_castle_taken_by_friends|Hier gibt es nichts zu sehen.
menu_castle_taken|Der Kampf um {s60} ist nahezu geschlagen. Eure Truppen warten ungeduldig darauf mit dem Plündern von {reg2?town:fort} zu beginnen.{s10}^ Ihr könnt Euch dafür entscheiden Euren Truppen zu verbieten {reg2?town:fort} schaden zu zufügen, solltet Ihr es für Eure Fraktion erobern wollen, jedoch könnten Eure Truppen an Moral einbüßen. Ihr könnt auch das Plündern erlauben und  {reg2?town:fort} behalten, oder Ihr füllt lediglich ein wenig Euren Geldbeutel und überlasst den geplünderten Ort Euren Feinden. Schlussendlich könnt Ihr Euch auch dafür entscheiden den Platzt völlig zu verwüsten um soviel zu erbeuten wie möglich, die Einwohner zu versklaven und ihn völlig wertlos für seinen Herren zu machen.
mno_saqueo_noallowed|Erobert {reg2?town:fort}, verbiet jedoch das Plündern.
mno_keep_plunder|Erobert und Plündert {reg2?town:fort}.
mno_keep_plunder_2|Erobert und Plündert {reg2?town:fort}.
mno_saqueo_normal|Plündert {reg2?town:fort} und lasst es zurück.
mno_saqueo_total|Verwüstet den Platzt vollkommen und lasst ihn hinter Euch.
menu_castle_taken_plunder|{reg2?town:fort} wurde geplündert. Ihr konntet {reg7} Pfennige erbeuten.
menu_castle_taken_native|{s3} ist gefallen und Ihr habt nun volle Kontrolle über {reg2?town:fort}. {reg1? Ihr könnt Truppen hier stationieren um die Verteidigung sicherzustellen, sollte es der Feind wagen anzugreifen um es wiederzuerlangen. Auch solltet Ihr entscheiden ob Ihr {reg2?town:castle} behalten möchtet oder einem treuen Vasall übergeben möchtet...:}
menu_castle_taken_keepplunder|{s3} ist gefallen und Ihr habt nun volle Kontrolle über {reg2?town:fort}. Eure Truppen laufen durch die Straßen um soviel zu erbeuten wie sie nur tragen können. {reg2?town:fort} wurde geplündert. Ihr konntet {reg7} Pfennige erbeuten. {reg1? Ihr könnt Truppen hier stationieren um die Verteidigung sicherzustellen, sollte es der Feind wagen anzugreifen um es wiederzuerlangen. Auch solltet Ihr entscheiden ob Ihr {reg2?town:castle} behalten möchtet oder einem treuen Vasall übergeben möchtet...:}
menu_castle_taken_2|{s3} ist Euren Soldaten in die Hände gefallen, und nun habt Ihr die Kontrolle über die Burg. Es ist Zeit, Kunde über Euren Sieg nach {s9} auszusenden. {s5}
mno_castle_taken_claim|Fordert, dass {s3} Euch übergeben wird.
mno_castle_taken_claim_2|Verlangt, dass {s3} Eurem Ehepartner zugewiesen wird.
mno_castle_taken_no_claim|Verlangt keine Belohnung.
menu_saqueo_loot_continue|Dieses Dorf wurde geplündert.
