itm_book_training_reference|Epitoma Rei Militaris
itm_book_training_reference_pl|Epitoma Rei Militaris
itm_book_surgery_reference|Synopsis de Aelius Galenus
itm_book_surgery_reference_pl|Synopsis de Aelius Galenus
itm_relic|O Cathach de Colum Cille
itm_relic_pl|O Cathach de Colum Cille
itm_mead|Hidromel
itm_mead_pl|Hidromel
itm_salt|Sal
itm_salt_pl|Sal
itm_tar|Alcatrão
itm_tar_pl|Alcatrão
itm_jewelry|Jóias
itm_jewelry_pl|Jóias
itm_raw_flax|Maços de Linho
itm_raw_flax_pl|Maços de Linho
itm_linen|Lençóis
itm_linen_pl|Lençóis
itm_wool|Lã
itm_wool_pl|Lã
itm_vc_wool_cloth|Panos de Lã
itm_vc_wool_cloth_pl|Panos de Lã
itm_amber|Âmbares
itm_amber_pl|Âmbares
itm_ivory|Marfins de Morsa
itm_ivory_pl|Marfins de Morsa
itm_silver|Prata em barras
itm_silver_pl|Prata em barras
itm_iron|Ferro em barras
itm_iron_pl|Ferro em barras
itm_stone|Pedra em barras
itm_stone_pl|Pedra em barras
itm_tools|Caixa de Ferramentas
itm_tools_pl|Caixa de Ferramentas
itm_vc_raw_leather|Couros
itm_vc_raw_leather_pl|Couros
itm_timber|Madeiras
itm_timber_pl|Madeiras
itm_soapstone|Pedra-Sabão
itm_soapstone_pl|Pedra-Sabão
itm_vc_furs|Peles
itm_vc_furs_pl|Peles
itm_wine|Vinhos
itm_wine_pl|Vinhos
itm_ale|Cervejas
itm_ale_pl|Cervejas
itm_smoked_fish|Peixes Defumados
itm_smoked_fish_pl|Peixes Defumados
itm_cheese|Queijo
itm_cheese_pl|Queijo
itm_vc_honey|Mel
itm_vc_honey_pl|Mel
itm_sausages|Salsichas
itm_sausages_pl|Salsichas
itm_cabbages|Legumes
itm_cabbages_pl|Legumes
itm_dried_meat|Carne Seca
itm_dried_meat_pl|Carne Seca
itm_apples|Frutas
itm_apples_pl|Frutas
itm_barley|Cevada
itm_barley_pl|Cevada
itm_venison|Carne de Javali
itm_venison_pl|Carne de Javali
itm_grain|Trigo
itm_grain_pl|Trigo
itm_cattle_meat|Carne Bovina
itm_cattle_meat_pl|Carne Bovina
itm_bread|Páes
itm_bread_pl|Pães
itm_chicken|Frango
itm_chicken_pl|Frango
itm_pork|Carne Suína
itm_pork_pl|Carne Suína
itm_butter|Manteiga
itm_butter_pl|Manteiga
itm_siege_supply|Suprimentos
itm_siege_supply_pl|Suprimentos
itm_quest_wine|Vinho
itm_quest_wine_pl|Vinho
itm_quest_ale|Cerveja
itm_quest_ale_pl|Cerveja
itm_common_horse|Cavalo
itm_common_horse_pl|Cavalo
itm_common_horse2|Cavalo
itm_common_horse2_pl|Cavalo
itm_common_pony|Pônei
itm_common_pony_pl|Pônei
itm_common_pony2|Pônei
itm_common_pony2_pl|Pônei
itm_wild_horse|Cavalo
itm_wild_horse_pl|Cavalo
itm_wild_horse2|Cavalo
itm_wild_horse2_pl|Cavalo
itm_wild_pony|Pônei
itm_wild_pony_pl|Pônei
itm_wild_pony2|Pônei
itm_wild_pony2_pl|Pônei
itm_cow1|Vaca
itm_cow1_pl|Vaca
itm_cow2|Vaca
itm_cow2_pl|Vaca
itm_arrows|Flechas
itm_arrows_pl|Flechas
itm_khergit_arrows|Flechas Perfurantes
itm_khergit_arrows_pl|Flechas Perfurantes
itm_barbed_arrows|Flechas Farpadas
itm_barbed_arrows_pl|Flechas Farpadas
itm_bodkin_arrows|Flechas Cortantes
itm_bodkin_arrows_pl|Flechas Cortantes
itm_bolts|Setas
itm_bolts_pl|Setas
itm_bolts2|Setas Perfurantes
itm_bolts2_pl|Setas Perfurantes
itm_bolts3|Setas Farpadas
itm_bolts3_pl|Setas Farpadas
itm_bolts4|Setas Cortantes
itm_bolts4_pl|Setas Cortantes
itm_pilgrim_disguise|Disfarce de Peregrino
itm_pilgrim_disguise_pl|Disfarce de Peregrino
itm_pilgrim_hood|Capuz de Peregrino
itm_pilgrim_hood_pl|Capuz de Peregrino
itm_leather_gloves|Luvas de Couro
itm_leather_gloves_pl|Luvas de Couro
itm_carbatinae_1|Sapatos de Couro
itm_carbatinae_1_pl|Sapatos de Couro
itm_carbatinae_2|Botas Acolchoadas
itm_carbatinae_2_pl|Botas Acolchoadas
itm_carbatinae_3|Sapatos de Couro
itm_carbatinae_3_pl|Sapatos de Couro
itm_carbatinae_4|Sapatos de Couro
itm_carbatinae_4_pl|Sapatos de Couro
itm_carbatinae_5|Botas Acolchoadas
itm_carbatinae_5_pl|Botas Acolchoadas
itm_carbatinae_6|Sapatos de Couro
itm_carbatinae_6_pl|Sapatos de Couro
itm_carbatinae_7|Botas Acolchoadas
itm_carbatinae_7_pl|Botas Acolchoadas
itm_carbatinae_8|Sapatos de Couro
itm_carbatinae_8_pl|Sapatos de Couro
itm_carbatinae_9|Botas Acolchoadas
itm_carbatinae_9_pl|Botas Acolchoadas
itm_carbatinae_10|Sapatos de Couro
itm_carbatinae_10_pl|Sapatos de Couro
itm_carbatinae_vc1|Botas de Tornozelo 
itm_carbatinae_vc1_pl|Botas de Tornozelo 
itm_carbatinae_vc2|Botas de Tornozelo
itm_carbatinae_vc2_pl|Botas de Tornozelo
itm_carbatinae_vc3|Botas de Tornozelo
itm_carbatinae_vc3_pl|Botas de Tornozelo
itm_carbatinae_vc4|Botas Acolchoadas de Qualidade
itm_carbatinae_vc4_pl|Botas Acolchoadas de Qualidade
itm_carbatinae_vc5|Botas de Tornozelo
itm_carbatinae_vc5_pl|Botas de Tornozelo
itm_carbatinae_vc6|Botas de Tornozelo
itm_carbatinae_vc6_pl|Botas de Tornozelo
itm_carbatinae_1s|Sapatos de Couro
itm_carbatinae_1s_pl|Sapatos de Couro
itm_carbatinae_2s|Botas Acolchoadas
itm_carbatinae_2s_pl|Botas Acolchoadas
itm_carbatinae_3s|Botas Acolchoadas
itm_carbatinae_3s_pl|Botas Acolchoadas
itm_carbatinae_4s|Sapatos de Couro Cru
itm_carbatinae_4s_pl|Sapatos de Couro Cru
itm_carbatinae_5s|Sapatos de Couro Cru
itm_carbatinae_5s_pl|Sapatos de Couro Cru
itm_carbatinae_6s|Botas de Tornozelo
itm_carbatinae_6s_pl|Botas de Tornozelo
itm_carbatinae_vc1s|Botas Acolchoadas de Qualidade
itm_carbatinae_vc1s_pl|Botas Acolchoadas de Qualidade
itm_carbatinae_vc2s|Botas de Tornozelo
itm_carbatinae_vc2s_pl|Botas de Tornozelo
itm_carbatinae_vc3s|Botas Acolchoadas de Qualidade
itm_carbatinae_vc3s_pl|Botas Acolchoadas de Qualidade
itm_carbatinae_vc4s|Botas Acolchoadas
itm_carbatinae_vc4s_pl|Botas Acolchoadas
itm_carbatinae_1v|Botas de Tornozelo
itm_carbatinae_1v_pl|Botas de Tornozelo
itm_carbatinae_2v|Botas Acolchoadas
itm_carbatinae_2v_pl|Botas Acolchoadas
itm_carbatinae_3v|Botas Acolchoadas
itm_carbatinae_3v_pl|Botas Acolchoadas
itm_carbatinae_4v|Botas Acolchoadas de Qualidade
itm_carbatinae_4v_pl|Botas Acolchoadas de Qualidade
itm_carbatinae_5v|Sapatos de Couro Cru
itm_carbatinae_5v_pl|Sapatos de Couro Cru
itm_carbatinae_6v|Botas Acolchoadas
itm_carbatinae_6v_pl|Botas Acolchoadas
itm_carbatinae_vc1v|Botas de Tornozelo
itm_carbatinae_vc1v_pl|Botas de Tornozelo
itm_carbatinae_vc2v|Botas Acolchoadas de Qualidade
itm_carbatinae_vc2v_pl|Botas Acolchoadas de Qualidade
itm_carbatinae_11q|Sapatos de Couro
itm_carbatinae_11q_pl|Sapatos de Couro
itm_carbatinae_12q|Sapatos de Couro
itm_carbatinae_12q_pl|Sapatos de Couro
itm_carbatinae_11qs|Botas Acolchoadas de Qualidade
itm_carbatinae_11qs_pl|Botas Acolchoadas de Qualidade
itm_carbatinae_12qs|Botas Acolchoadas de Qualidade
itm_carbatinae_12qs_pl|Botas Acolchoadas de Qualidade
itm_carbatinae_13qs|Botas Acolchoadas de Qualidade
itm_carbatinae_13qs_pl|Botas Acolchoadas de Qualidade
itm_carbatinae_14qs|Botas Acolchoadas de Qualidade
itm_carbatinae_14qs_pl|Botas Acolchoadas de Qualidade
itm_carbatinae_14qv|Botas Acolchoadas de Qualidade
itm_carbatinae_14qv_pl|Botas Acolchoadas de Qualidade
itm_bare_foot_man|Sapatos Baratos
itm_bare_foot_man_pl|Sapatos Baratos
itm_just_man_boots_medium|Sapatos de Couro Cru
itm_just_man_boots_medium_pl|Sapatos de Couro Cru 
itm_just_man_boots_light|Botas de Tornozelo Leves
itm_just_man_boots_light_pl|Botas de Tornozelo Leves
itm_just_man_shoes|Sapatos de Couro
itm_just_man_shoes_pl|Sapatos de Couro
itm_just_man_boots_dark|Botas de Tornozelo Leves
itm_just_man_boots_dark_pl|Botas de Tornozelo Leves
itm_gaelshoes_1|Sapatos Gaélicos
itm_gaelshoes_1_pl|Sapatos Gaélicos
itm_gaelshoes_2|Sapatos Gaélicos
itm_gaelshoes_2_pl|Sapatos Gaélicos
itm_gaelshoes_3|Botas Gaélicas
itm_gaelshoes_3_pl|Botas Gaélicas
itm_womenshoes_1|Sapatos Simples
itm_womenshoes_1_pl|Sapatos Simples
itm_womenshoes_2|Botas de Tornozelo Simples
itm_womenshoes_2_pl|Botas de Tornozelo Simples
itm_womenshoes_3|Sapatos Simples
itm_womenshoes_3_pl|Sapatos Simples
itm_womenshoes_4|Botas de Tornozelo Simples
itm_womenshoes_4_pl|Botas de Tornozelo Simples
itm_womenshoes_5|Botas Simples
itm_womenshoes_5_pl|Botas Simples
itm_womenshoes_6|Botas de Tornozelo Simples
itm_womenshoes_6_pl|Botas de Tornozelo Simples
itm_womenshoes_7|Sapatos Simples
itm_womenshoes_7_pl|Sapatos Simples
itm_womenshoes_8|Sapatos Simples
itm_womenshoes_8_pl|Sapatos Simples
itm_long_tunic1|Armadura Frísia Leve
itm_long_tunic1_pl|Armadura Frísia Leve
itm_nobleman_outfit|Armadura Saxã Leve
itm_nobleman_outfit_pl|Armadura Saxã Leve
itm_troll_tunic|Túnica do Troll
itm_troll_tunic_pl|Túnica do Troll
itm_priest1|Manto de Padre
itm_priest1_pl|Manto de Padre
itm_priest2|Manto de Padre
itm_priest2_pl|Manto de Padre
itm_robe|Manto de Monge
itm_robe_pl|Manto de Monge
itm_robe2|Manto de Monge
itm_robe2_pl|Manto de Monge
itm_robe3|Manto de Monge
itm_robe3_pl|Manto de Monge
itm_robe4|Manto de Monge
itm_robe4_pl|Manto de Monge
itm_robe5|Manto de Monge
itm_robe5_pl|Manto de Monge
itm_robe6|Manto de Monge
itm_robe6_pl|Manto de Monge
itm_robe7|Manto de Monge
itm_robe7_pl|Manto de Monge
itm_robe8|Manto de Monge
itm_robe8_pl|Manto de Monge
itm_robe9|Manto de Monge
itm_robe9_pl|Manto de Monge
itm_robe10|Manto de Monge
itm_robe10_pl|Manto de Monge
itm_ptunic_1|Túnica Angla Simples
itm_ptunic_1_pl|Túnica Angla Simples
itm_ptunic_2|Armadura Angla Leve
itm_ptunic_2_pl|Armadura Angla Leve
itm_ptunic_3|Túnica Angla
itm_ptunic_3_pl|Túnica Angla
itm_ptunic_4|Túnica Angla
itm_ptunic_4_pl|Túnica Angla
itm_ptunic_5|Túnica Angla Simples
itm_ptunic_5_pl|Túnica Angla Simples
itm_ptunic_6|Túnica Angla
itm_ptunic_6_pl|Túnica Angla
itm_ptunic_7|Túnica Angla Acolchoada
itm_ptunic_7_pl|Túnica Angla Acolchoada
itm_ptunic_8|Túnica Angla Acolchoada
itm_ptunic_8_pl|Túnica Angla Acolchoada
itm_ptunic_9|Armadura Angla Leve
itm_ptunic_9_pl|Armadura Angla Leve
itm_ptunic_10|Túnica Angla
itm_ptunic_10_pl|Túnica Angla
itm_ptunic_11|Túnica Angla
itm_ptunic_11_pl|Túnica Angla
itm_ptunic_12|Armadura Angla Leve
itm_ptunic_12_pl|Armadura Angla Leve
itm_btunic_1|Capa
itm_btunic_1_pl|Capa
itm_btunic_2|Calças
itm_btunic_2_pl|Calças
itm_btunic_3|Túnica Nórdica
itm_btunic_3_pl|Túnica Nórdica
itm_btunic_4|Túnica Nórdica
itm_btunic_4_pl|Túnica Nórdica
itm_btunic_5|Túnica Nórdica
itm_btunic_5_pl|Túnica Nórdica
itm_btunic_6|Túnica Nórdica
itm_btunic_6_pl|Túnica Nórdica
itm_btunic_7|Túnica Nórdica
itm_btunic_7_pl|Túnica Nórdica
itm_btunic_8|Túnica Nórdica Simples
itm_btunic_8_pl|Túnica Nórdica Simples
itm_btunic_9|Túnica Nórdica Simples
itm_btunic_9_pl|Túnica Nórdica Simples
itm_btunic_10|Túnica Nórdica Simples
itm_btunic_10_pl|Túnica Nórdica Simples
itm_btunic_11|Túnica Nórdica
itm_btunic_11_pl|Túnica Nórdica
itm_btunic_12|Túnica Nórdica Simples
itm_btunic_12_pl|Túnica Nórdica Simples
itm_btunic_13|Túnica Nórdica
itm_btunic_13_pl|Túnica Nórdica
itm_btunic_14|Túnica Nórdica
itm_btunic_14_pl|Túnica Nórdica
itm_btunic_15|Túnica Nórdica Simples
itm_btunic_15_pl|Túnica Nórdica Simples
itm_btunic_16|Túnica Nórdica Simples
itm_btunic_16_pl|Túnica Nórdica Simples
itm_hoodtunic_01|Túnica
itm_hoodtunic_01_pl|Túnica
itm_hoodtunic_02|Túnica
itm_hoodtunic_02_pl|Túnica
itm_hoodtunic_03|Túnica
itm_hoodtunic_03_pl|Túnica
itm_hoodtunic_04|Túnica
itm_hoodtunic_04_pl|Túnica
itm_hoodtunic_05|Túnica
itm_hoodtunic_05_pl|Túnica
itm_hoodtunic_06|Túnica
itm_hoodtunic_06_pl|Túnica
itm_hoodtunic_07|Túnica
itm_hoodtunic_07_pl|Túnica
itm_hoodtunic_08|Capa
itm_hoodtunic_08_pl|Capa
itm_bl_tunic01|Calças
itm_bl_tunic01_pl|Calças
itm_bl_tunic02|Armadura Saxã Leve
itm_bl_tunic02_pl|Armadura Saxã Leve
itm_bl_tunic03|Armadura Saxã Leve
itm_bl_tunic03_pl|Armadura Saxã Leve
itm_bl_tunic04|Túnica Saxã Simples
itm_bl_tunic04_pl|Túnica Saxã Simples
itm_bl_tunic05|Túnica Saxã Simples
itm_bl_tunic05_pl|Túnica Saxã Simples
itm_bl_tunic06|Túnica Saxã Simples
itm_bl_tunic06_pl|Túnica Saxã Simples
itm_bl_tunic07|Túnica Saxã Simples
itm_bl_tunic07_pl|Túnica Saxã Simples
itm_bl_tunic08|Túnica Saxã Acolchoada
itm_bl_tunic08_pl|Túnica Saxã Acolchoada
itm_bl_tunic09|Armadura Saxã Leve
itm_bl_tunic09_pl|Armadura Saxã Leve
itm_bl_tunic10|Túnica Saxã Simples
itm_bl_tunic10_pl|Túnica Saxã Simples
itm_bl_tunic11|Túnica Saxã Simples
itm_bl_tunic11_pl|Túnica Saxã Simples
itm_bl_tunic12|Túnica Saxã Simples
itm_bl_tunic12_pl|Túnica Saxã Simples
itm_red_cloak|Túnica Saxã Simples
itm_red_cloak_pl|Túnica Saxã Simples
itm_yellow_cloak|Túnica Frísia de Elite
itm_yellow_cloak_pl|Túnica Frísia de Elite
itm_green_cloak|Armadura Picta Leve
itm_green_cloak_pl|Armadura Picta Leve
itm_blue_cloak|Túnica
itm_blue_cloak_pl|Túnica
itm_leather_cloak|Túnica
itm_leather_cloak_pl|Túnica
itm_yellow2_cloak|Túnica Angla Simples
itm_yellow2_cloak_pl|Túnica Angla Simples
itm_briton_tunic1|Capa
itm_briton_tunic1_pl|Capa
itm_briton_tunic2|Calças
itm_briton_tunic2_pl|Calças
itm_briton_tunic3| Túnica Bretã
itm_briton_tunic3_pl| Túnica Bretã
itm_briton_tunic4| Túnica Bretã Simples
itm_briton_tunic4_pl| Túnica Bretã Simples
itm_briton_tunic5| Túnica Bretã Simples
itm_briton_tunic5_pl| Túnica Bretã Simples
itm_briton_tunic6| Túnica Bretã Simples
itm_briton_tunic6_pl| Túnica Bretã Simples
itm_briton_tunic7| Túnica Bretã
itm_briton_tunic7_pl| Túnica Bretã
itm_briton_tunic8|Armadura Bretã Leve
itm_briton_tunic8_pl|Armadura Bretã Leve
itm_briton_tunic9| Túnica Bretã
itm_briton_tunic9_pl| Túnica Bretã
itm_briton_tunic10| Túnica Bretã
itm_briton_tunic10_pl| Túnica Bretã
itm_briton_tunic11| Túnica Bretã
itm_briton_tunic11_pl| Túnica Bretã
itm_briton_tunic12| Túnica Bretã
itm_briton_tunic12_pl| Túnica Bretã
itm_briton_tunic13| Túnica Bretã
itm_briton_tunic13_pl| Túnica Bretã
itm_briton_tunic14| Túnica Bretã
itm_briton_tunic14_pl| Túnica Bretã
itm_briton_tunic15|Túnica Picta
itm_briton_tunic15_pl|Túnica Picta
itm_briton_tunic16|Túnica Picta
itm_briton_tunic16_pl|Túnica Picta
itm_briton_tunic17|Túnica Picta
itm_briton_tunic17_pl|Túnica Picta
itm_briton_tunic18|Túnica Picta
itm_briton_tunic18_pl|Túnica Picta
itm_briton_tunic19|Armadura Picta Leve
itm_briton_tunic19_pl|Armadura Picta Leve
itm_briton_tunic20|Túnica Gaélica com Capuz
itm_briton_tunic20_pl|Túnica Gaélica com Capuz
itm_briton_tunic21|Túnica Gaélica com Capuz 
itm_briton_tunic21_pl|Túnica Gaélica com Capuz 
itm_briton_tunic22|Túnica Gaélica com Capuz
itm_briton_tunic22_pl|Túnica Gaélica com Capuz
itm_briton_tunic23|Túnica Gaélica com Capuz
itm_briton_tunic23_pl|Túnica Gaélica com Capuz
itm_briton_tunic24|Túnica Gaélica
itm_briton_tunic24_pl|Túnica Gaélica
itm_briton_tunic25|Túnica Gaélica
itm_briton_tunic25_pl|Túnica Gaélica
itm_briton_tunic26|Túnica Gaélica
itm_briton_tunic26_pl|Túnica Gaélica
itm_briton_tunic27|Túnica Gaélica
itm_briton_tunic27_pl|Túnica Gaélica
itm_briton_tunic28|Túnica Gaélica
itm_briton_tunic28_pl|Túnica Gaélica
itm_celta_capa1|Túnica Gaélica
itm_celta_capa1_pl|Túnica Gaélica
itm_celta_capa2|Capa Longa Gaélica
itm_celta_capa2_pl|Capa Longa Gaélica
itm_celta_capa3|Calças Gaélicas
itm_celta_capa3_pl|Calças Gaélicas
itm_celta_capa4|Calças Gaélicas
itm_celta_capa4_pl|Calças Gaélicas
itm_brat1|Manto Gaélico Valioso
itm_brat1_pl|Manto Gaélico Valioso
itm_brat2|Manto Gaélico Valioso
itm_brat2_pl|Manto Gaélico Valioso
itm_brat3|Armadura Gaélica Leve
itm_brat3_pl|Armadura Gaélica Leve
itm_brat4|Armadura Gaélica Leve
itm_brat4_pl|Armadura Gaélica Leve
itm_gael_tunic_01|Túnica Picta
itm_gael_tunic_01_pl|Túnica Picta
itm_gael_tunic_02|Túnica Picta
itm_gael_tunic_02_pl|Túnica Picta
itm_gael_tunic_03|Túnica Angla
itm_gael_tunic_03_pl|Túnica Angla
itm_gael_tunic_04|Túnica Angla
itm_gael_tunic_04_pl|Túnica Angla
itm_gael_tunic_05|Túnica Gaélica Camuflada
itm_gael_tunic_05_pl|Túnica Gaélica Camuflada
itm_gael_tunic_06|Túnica Gaélica Camuflada
itm_gael_tunic_06_pl|Túnica Gaélica Camuflada
itm_gael_tunic_07|Túnica Gaélica
itm_gael_tunic_07_pl|Túnica Gaélica
itm_gael_tunic_08|Túnica Gaélica Encapuzada
itm_gael_tunic_08_pl|Túnica Gaélica Encapuzada
itm_gael_hoodtunic_09|Túnica Gaélica Encapuzada
itm_gael_hoodtunic_09_pl|Túnica Gaélica Encapuzada
itm_gael_hoodtunic_10|Túnica Gaélica Encapuzada
itm_gael_hoodtunic_10_pl|Túnica Gaélica Encapuzada
itm_gael_hoodtunic_11|Túnica Gaélica Encapuzada
itm_gael_hoodtunic_11_pl|Túnica Gaélica Encapuzada
; itm_gael_hoodtunic_12|Hooded Goidelic Light Armor
; itm_gael_hoodtunic_12_pl|Hooded Goidelic Light Armor
itm_picts_tunic_09|Calças Nórdicas
itm_picts_tunic_09_pl|Calças Nórdicas
itm_picts_tunic_10|Calças Nórdicas
itm_picts_tunic_10_pl|Calças Nórdicas
