mno_cattle_kill_4|四只
mno_cattle_kill_5|五只
; mno_cattle_kill_20|Twenty.
; menu_arena_duel_fight|A duel is a very serious thing, especially if it is to the death. Two enter the circle, but only one comes out...^^Both mind and body react to stress and danger. You feel the cold sweat under your armpits, the kind that comes regardless of whether it's hot or not. It's the sweat of the fight, and its presence indicates that you... are ready.
; menu_simple_encounter|{s2} You have {reg10} troops fit for battle against their {reg11}.^^{s7}
; mno_playerambush_attack|Ambush attack!
; mno_ambush_attack|Ambush defense!
; mno_encounter_attack|{s7} the enemy.
; mno_encounter_deploy|Start battle holding position.
mno_encounter_order_attack|命令你的军队独自战斗
; mno_tactical_nuevo|Commander's Options.
mno_encounter_leave|离开。
mno_encounter_retreat|留下一些军队掩护你撤退。
mno_encounter_surrender|投降。
; menu_encounter_retreat_confirm|As the party member with the highest tactics skill, ({reg2}), {reg3?you devise:{s3} devises} a plan that will allow you and your men to escape unscathed, but you'll have to leave {reg4} soldiers behind to prevent the enemy from giving chase.
mno_leave_behind|就这么做。少数人的牺牲能够挽救多数人。
mno_dont_leave_behind|不，我们一个人也不会扔下。
menu_encounter_retreat|告诉部队的{reg4}在剩下的部队撤退时为他们掩护。
menu_order_attack_begin|你的部队已经准备好进攻敌人了。
; mno_order_attack_begin|Order the attack.
mno_call_back|下达撤退的命令。
menu_order_attack_2|{s4}^^你的伤亡: {s8}^^敌人伤亡: {s9}
mno_order_attack_continue|让你的部队继续攻击。
mno_order_retreat|让你的士兵回来。
; menu_battle_debrief|{s11}^^Your casualties: {s8}{s10}^^Enemy Casualties:{s9}^^{s3}
menu_total_victory|你不应该读这个的...{s9}
menu_pre_join|你卷入了{s2}和{s1}之间的战斗。你决定...
; mno_pre_join_help_attackers|Move in to help the {s2}.
; mno_pre_join_help_defenders|Rush to the aid of the {s1}.
; mno_pre_join_leave|Don't get involved.
; menu_join_battle|You are helping the {s2} against the {s1}. You have {reg10} troops fit for battle against the enemy's {reg11}.
; mno_join_attack|{s7} the enemy.
; mno_join_order_attack|Order your troops to join your allies while you stay back.
mno_join_leave|离开。
; menu_join_order_attack|{s4}^^Your casualties: {s8}^^Allies' casualties: {s9}^^Enemy casualties: {s10}
; menu_zendar|You enter the town of Zendar.
; mno_zendar_enter _txss _txss= _txss" "
; mno_zendar_enter_door|Door to the town center.
; mno_zendar_tavern _txss _txss= _txss" "
; mno_zendar_tavern_door|Door to the tavern.
; mno_zendar_merchant _txss _txss= _txss" "
; mno_zendar_merchant_door|Door to the merchant.
; mno_zendar_arena _txss _txss= _txss" "
; mno_zendar_arena_door|Door to the arena.
; mno_town_1_leave _txss _txss= _txss" "
; menu_salt_mine|You enter the salt mine.
; mno_enter|Enter.
; menu_four_ways_inn|You arrive at the Four Ways Inn.
; menu_test_scene|You enter the test scene.
; menu_quarry1|You arrive at a quarry. The sounds of carts and picks fill the air as several free men work.
; mno_enterqu|Enter.
mno_leavequ|离开。
; menu_salt_mine_vc|You arrive at a salt mine. The sound of carts and shovels fills the air as several free men work.
; mno_enter_sm|Enter.
mno_leave_sm|离开。
; menu_lumber_camp|You arrive at a lumber camp. The sounds of axes and saws fill the air as a few free men work.
; mno_enter_lc|Enter.
mno_leave_lc|离开。
; menu_farmstead_special|You arrive at a farmstead. Farmsteads are the source of produce and foodstuffs, so those things are cheaper here.^^{s10}
; mno_take_cattlefs|Take some of your cattle.
; mno_enter_fs|Enter.
mno_leave_fs|离开。
; menu_hadrian_wall1|You arrive at remains of what once was Hadrian's Wall.
; mno_enter_hw|Enter.
mno_leave_hw|离开。
; menu_celidon_forest|Before you lies a strange place that seems to emanate a mystical energy from the past.
; mno_enter_ce|Enter.
mno_leave_ce|离开。
; menu_hidden_valley|You arrive at a strange place that looks like Roman ruins. Your men set up camp behind you as you start to explore...
; mno_enter_hv|Investigate.
mno_leave_hv|离开。
; menu_join_siege_outside|{s1} has come under siege by {s2}.
; mno_approach_besiegers|Approach the siege camp.
; mno_pass_through_siege|Pass through the siege lines and enter {s1}.
; menu_cut_siege_without_fight|The besiegers let you approach the gates without challenge.
; menu_besiegers_camp_with_allies|{s1} remains under siege. The banners of {s2} fly above the camp of the besiegers, where you and your men are welcomed.
; mno_talk_to_siege_commander|Request a meeting with the commander.
; mno_join_siege_with_allies|Join the next assault.
; mno_join_siege_stay_back|Order your soldiers to join the next assault without you.
; menu_castle_outside|You are outside {s2}.{s11} {s3} {s4}
; mno_approach_gates|Approach the gates and hail the guard.
; mno_town_sneak|Disguise yourself and try to sneak into {s7}
; mno_castle_start_siege|Besiege the {reg6?town:castle}.
mno_castle_leave|离开。
; menu_castle_guard|You approach the gate. The men on the walls watch you closely.^^{s10}
; mno_request_shelter|Request entry to the castle.
; mno_request_meeting_commander|Request a meeting with someone.
mno_guard_leave|离开。
; menu_castle_entry_granted|After a brief wait, the guards open the gates for you and allow your party inside.
; menu_castle_entry_denied|The lord of this castle has forbidden you from coming inside these walls, and the guard sergeant informs you that his men will fire if you attempt to come any closer.
; menu_castle_meeting|Who do you want to meet with?
; mno_forget_it|Forget it.
; menu_castle_meeting_selected|Your request for a meeting is relayed inside, and finally {s6} appears in the courtyard to speak with you.
; menu_port_attack|You are attacking the port of {s1}. You have {reg10} troops fit for battle against the enemy's {reg11}.
; mno_lead_attack|Lead your soldiers in a coastal assault.
; mno_attack_stay_back|Order your soldiers to attack while you stay back...
; mno_lift_siege|Abandon the attack.
; menu_castle_besiege|You are laying siege to {s4}. {s2} ^^{s15} {s16} {s17} {s18} {s19} {s20} {s21} {s22}
; mno_siege_request_meeting|Call for a meeting with the castle commander.
; mno_siege_warfare_p|Siege Warfare (Planning Siege).
; mno_siege_assault_p|Siege Warfare (Preparing Assault).
; mno_siege_assault_camp|Your Siege Camp.
; mno_wait_24_hours|Wait until tomorrow.
; menu_siege_plan|You meet with your advisers to plan the siege and try to conquer {s4} with the least possible casualties. Your strategy could be to reduce the place by famine and demoralization.^^{s15} {s17} {s18} {s19} {s20}
; mno_build_circunvalation|Blockade: build checkpoints around {s4}.
; mno_close_circunvalation|Checkpoints are finished. Now order active watching.
; mno_town_investigar|Investigate the defenses: try to sneak inside. (Tracking)
; mno_traicion_interna|Find a traitor within the defenses of {s4}.
; mno_traicion_interna3|Any news from the men sent in search of a traitor?
; mno_infiltracion_interna|Send some men to infiltrate the place.
; mno_infiltracion_interna3|Any news from the men sent to infiltrate?
; mno_build_varios|Order the construction of sanitation to prevent disease.
; mno_destruir_campos_a|Pillage farms to replenish your stocks and harm the enemy.
; mno_destruir_campos_b|Any news from the men I sent to pillage farms?
; menu_siege_assault|Time is of essence, and you fear the arrival of support force for the place. Assaulting will mean heavy casualties, but you have made up your mind.^^{s17} {s18} {s19}
; mno_scout_investigar|Call the scouts for a report on {s4}.
; mno_poniendo_elementos_mantles|Order the vanguard to place the mantlets.
; mno_poniendo_elementos|Order the vanguard to prepare the assault.
; mno_castle_lead_attack|The hour has arrived. Lead your soldiers in assault!
; mno_build_mantlet|Build mantlets.
; mno_build_ladders|Build equipment and clear the ground for assault.
; mno_build_siege_tower|Build a siege tower and other equipment to assault the fortress. Assaults may result in many casualties.
; menu_siege_attack_meets_sally|The defenders sally out to meet your assault.
; menu_nofood_siege_defenders_sally|The lack of food forces the desperate defenders of {s4} to sally out in an attempt to break the siege.
; menu_surrender_siege_defenders_starved|The defenders of {s4} can hold out no longer. Lack of food has debilitated them. Already the weakest have died of starvation, and in some cases, the need has led to cannibalism.^{s4} is ready to surrender...
; menu_castle_attack_walls_simulate2|{s4}^^Your casualties: {s8}^^Enemy casualties: {s10}
; menu_sneak_into_town_suceeded2|Disguised and under the cover of darkness, you infiltrate {s4}. It's time to scout out their defenses.
; menu_construct_saneamiento|Sanitation is important for preventing rats and disease. It is possible to construct latrines and pipelines to prevent the accumulation of mud and filth from the rain, and dig a reservoir to have an available water supply. Do you want to do it?^It will take 4 hours.
; mno_build_saneamiento|Do it.
; menu_construct_circunvalation|Blockading a place protects your troops during the siege, helps to avoid some enemy skirmishers, and prevents the entry of food and reinforcements. It also lowers enemy's morale and helps you negotiate the surrender of the place.^^As the party member with the highest Engineer skill, ({reg2}), {reg3?you estimate:{s3} estimates} that building the blockade around the place will take {reg4} hours.
; mno_build_circun_cont|Do it.
; menu_traicion_interna2|Your siege works begin to demoralize the defenders. Some of your soldiers are willing to contact the garrison or the inhabitants at {s4} and probe if someone would be willing to commit treason and facilitate the conquest. They need 500 peningas for the job.
; mno_intentar_traicion|Allow these men to seek out a traitor.
; menu_traicion_resultado1|They returned without news. No one is willing to become a traitor.
; mno_back_behind|Well, bad luck.
; menu_traicion_resultado2|Sir! Our men have been discovered near the wall. They are fighting their way out of {s4}. Look over there at the sally port. They are trying to flee, but are surrounded...
; mno_ayudar_infiltrados|Order: send an additional group of men to their aid.
; mno_leave_men|Leave the men to their fate. They knew what was coming.
; menu_traicion_resultado3|Your men have returned. A traitor within the place has set barns ablaze and will soon flee {s4} and join your army. The enemy will lose much of their food stock because of that.
; mno_back_to_siege|Well done.
; menu_traicion_resultado4|Your men have returned. They report there is a traitor who knows the routines of the garrison, and he is willing to lead a small force to ambush the enemy when they come to the water supplies, a nearby stream outside the walls...
; mno_atacar_emboscada_player|Go yourself with your closest companions.
; mno_atacar_emboscada|Order: send a group of men with the traitor to carry out the ambush.
; menu_emboscada_player|Moving through the vegetation, you have taken your enemies by surprise and have given a good account of yourselves. Now the garrison will think twice before sending men out.
; mno_emboscada_playerok|Victory!
; menu_emboscada_nada|Your men move under the cover of the vegetation, away from the watchful eyes on the wall, but when they come to the meeting point, there is nobody. The alleged traitor has been discovered or has repented. Your men return disappointed.
; mno_emboscada_nanai|Do not worry. There will be another chance.
; menu_emboscada_lose|Alarm! Treason! The alleged traitor led your men into an ambush. They are fighting desperately, leaving many men on the field.
; mno_regreso_lucha|Your worst fears have come true.
; menu_emboscada_victory|The traitor leads your men through the night to a hill that controls the path to a well. Your men take up positions in the vegetation, in silence, their faces stained black. At daybreak, your men spot a large group of enemies by the water.^^A battle cry fills the valley as your soldiers fall like a tide of death on the enemy... killing many.
; menu_traicion_resultado5|When your men come back, they tell you they have contacted a man who is in control of rations, and he has promised to raise the price of food to his fellow citizens to sow discontent, making them more likely to abandon the fortress.
; mno_traicion_moral|Perfect!
; menu_traicion_lucha|Your men and the enemy fight to the death at the foot of the wall, where everything is unfavorable to your troops. You watch them fighting and retreating towards you. Many bodies are left behind. ^^Your casualties: {s8}^^Enemy casualties: {s10}
; mno_regreso_luchar|Well, no one gets left behind.
; menu_infiltracion_resultado1|They returned without news. They were unable to enter the settlement.
; mno_back_behindi|Just bad luck, I guess.
; menu_infiltracion_resultado2|Sir! Our men have been discovered in {s4}. Unfortunately, none have returned. They were all killed or captured.
; mno_muertos_infiltrado|Terrible news.
; menu_infiltracion_resultado3|Victory! They have managed to burn several food stores. The enemy is demoralized. Perhaps it is time to request their surrender.
; mno_back_to_siegei|Well, give them a barrel of mead.
; menu_infiltracion_resultado3_c|Victory! They killed many cattle and contaminated the water reserves. The enemy is demoralized and their lord has lost some renown. Perhaps it is time to request their surrender.
; mno_back_to_siegein|Well, give them a barrel of mead.
; menu_infiltracion_resultado4|Your men have returned. They said that some warriors are dissatisfied, and some were persuaded to switch to your side. If you agree, they will leave the city at night and join your army. Before they leave, they promise to cause unrest to facilitate the surrender of the place.
; mno_aceptar_si|They are welcome.
; mno_leave_men1|It makes me uneasy. Forget about it.
; menu_infiltracion_resultado4_c|Your men have returned. They said that they poisoned the water of some wells and nearby streams. This should sicken many in the garrison.
; mno_aceptar_oki|That's good news. It will leave fewer men to defend the wall.
; menu_infiltracion_resultado5|Oh, sir. The enemy has sent a bag with the heads of your men. Some of our soldiers have seen it, and fear runs through the camp.
; mno_infiltracion_morali|Cowards! How can a couple of heads sink the morale of an army? Are they cattle or men?
; menu_campos_cercanos1|{reg59?Lady:Sir}, crops and farms were burned, but since this is not the harvest season, it wasn't possible to get food.
; mno_back_behind_d|Well done, do not worry.
; menu_campos_cercanos2|{reg59?Lady:Sir}, crops and farms were burned, and as it is the harvest season, we found an abundance of food.
; mno_back_behind_c|Well done, food is always welcome.
; menu_campos_cercanos2_c|{reg59?Lady:Sir}, crops and farms were burned. The grain is still green, but edible. We found an abundance of food.
; mno_back_behind_cc|Well done, food always is welcome.
; menu_campos_cercanos3|{reg59?Lady:Sir}, we burned the fields, but as it is after the harvest time, there was no grain left. However, the farmers have left some of their cattle behind.
; mno_back_behind_bc|Food is always welcome.
; menu_campos_cercanos4|We have encountered problems. The fields were burned, but the farmers struck back with support from some members of the garrison.^^Your casualties: {s8}^^Enemy casualties: {s10}
; mno_back_behind_ac|Terrible news!
; menu_poner_escaleras|Your vanguard advances, bringing ladders, shovels and other useful siege equipment... A display of men armed with ranged weapons goes forth, attracting the enemy's missiles. Your heart races in its bony cage. Somehow, all battles seem to be the first.^The thrill, terror and sweat are there, always. Your men make a shield formation to protect themselves...^^Your casualties: {s8}^^Enemy casualties: {s10}
; mno_back_behind_esc1|Your men have met the enemy. It is your turn...
; menu_poner_escaleras_mantlets|Your vanguard advances, bringing ladders, mantlets, shovels and other useful siege equipment... A display of men armed with ranged weapons goes forth, guarded by mantlets, attracting the enemy's missiles. Your heart races in its bony cage. Somehow, all battles seem to be the first.^The thrill, terror and sweat are there, always. Your men make a shield formation to protect themselves, and using the mantlets saves still more lives. ^^Your casualties: {s8}^^Enemy casualties: {s10}
; mno_back_behind_esc2|Your men have met the enemy. It is your time...
; menu_informacion_ciudad|A scout appears before you: '{s11}^{s12}{s1}{s5}{s17}'
; mno_regreso_luchain|Thank you. Your information is important!
; menu_build_mantles2|The mantlets help protect your men when they have to use assault equipment. They save many lives. As the party member with the highest Engineer skill, ({reg2}), {reg3?you estimate:{s3} estimates} that it will take {reg4} hours to build mantlets.
; mno_build_mantles|Do it.
; menu_construct_ladders|As the party member with the highest Engineer skill ({reg2}), {reg3?you estimate:{s3} estimates} that it will take {reg4} hours to build enough equipment for the assault.
; mno_build_ladders_cont|Do it.
; menu_construct_siege_tower|As the party member with the highest Engineer skill, ({reg2}), {reg3?you estimate:{s3} estimates} that building a siege tower and other equipment for assault will take {reg4} hours.
; mno_build_siege_tower_cont|Start building.
; menu_castle_attack_walls_simulate|{s4}^^Your casualties: {s8}^^Enemy casualties: {s10}
; menu_castle_attack_walls_with_allies_simulate|{s4}^^Your casualties: {s8}^^Allies' casualties: {s9}^^Enemy casualties: {s10}
; menu_castle_taken|The battle for {s60} is almost over. Your troops are eager to start plundering the {reg2?town:fort}. {s10}You may want to just fill your purse a bit and leave the plundered place for the enemy. Finally, you could also decide to devastate the place completely in order to gain as much loot as possible, enslave the inhabitants, and make it worthless for its owner.
; mno_saqueo_noallowed|Conquer the {reg2?town:fort}, but forbid plundering.
; mno_keep_plunder|Conquer and plunder the {reg2?town:fort}.
; mno_saqueo_normal|Plunder the {reg2?town:fort} and leave.
; mno_saqueo_total|Devastate the place and leave.
; menu_castle_taken_plunder|The {reg2?town:fort} is plundered. You have collected {reg7} peningas.
; menu_castle_taken_native|{s3} has fallen to your troops, and you now have full control of the {reg2?town:fort}. {reg1? You may station troops here to defend it against enemies who may try to recapture it. Also, you should select now whether you will hold the {reg2?town:castle} yourself or give it to a faithful vassal...:}
; menu_castle_taken_keepplunder|{s3} has fallen to your troops, and you now have full control of the {reg2?town:fort}. Your troops run through the streets getting as much stuff as they can carry. The {reg2?town:fort} is plundered. You have collected {reg7} peningas. {reg1? You may station troops here to defend it against enemies who may try to recapture it. Also, you should select now whether you will hold the {reg2?town:castle} yourself or give it to a faithful vassal...:}
; menu_castle_taken_2|{s3} has fallen to your troops, and you now have full control of the fort. It is time to send word to {s9} about your victory. {s5}
; mno_castle_taken_claim|Request that {s3} be awarded to you.
; mno_castle_taken_claim_2|Request that {s3} be awarded to your {reg59?husband:wife}.
; mno_castle_taken_no_claim|Ask for no rewards.
; menu_saqueo_loot_continue|This settlement has not recovered from being looted by you.
; menu_requested_castle_granted_to_another|You receive a message from your monarch, {s3}.^^'I was most pleased to hear of your valiant efforts in the capture of {s2}. Your victory has gladdened all our hearts. You also requested me to give you ownership of the castle, but that is a favour that I fear I cannot grant, as you already hold significant estates in my realm. Instead I have sent you {reg6} peningas to cover the expenses of your campaign, but {s2} I give to {s5}.' 
; mno_accept_decision|Accept the decision.
; mno_leave_faction|You have been wronged! Renounce your oath to your liege! 
; menu_requested_castle_granted_to_another_female|You receive a message from your monarch, {s3}.^^'I was most pleased to hear of your valiant efforts in the capture of {s2}. Your victory has gladdened all our hearts. You also requested me to give ownership of the castle to your husband, but that is a favour that I fear I cannot grant, as he already holds significant estates in my realm. Instead I have sent you {reg6} peningas to cover the expenses of your campaign, but {s2} I give to {s5}.' 
; mno_accept_decision2|Accept the decision.
; menu_leave_faction|Renouncing your oath is a grave act. Your lord may condemn you and confiscate your lands and holdings. However, if you return them on your own free will, he may let the betrayal go unpunished.
; mno_leave_faction_give_back|Renounce your oath and give up your holdings.
; mno_leave_faction_hold|Renounce your oath and rule your lands, including {s2}, in your own name.
; mno_leave_faction_cancel|Remain loyal and accept the decision.
; menu_give_center_to_player_2|With a brief ceremony, you are officially confirmed as the new lord of {s2}{reg3? and its bound village {s4}:}. {reg3?They:It} will make a fine part of your fiefdom. You can now claim the rents and revenues from your personal estates there, draft soldiers from the populace, and manage the lands as you see fit. However, you are also expected to defend your fief and your people from harm, as well as maintaining the rule of law and order.
; menu_oath_fulfilled|You had a contract with {s1} to serve him for a certain duration. Your contract has now expired. What will you do?
; mno_renew_oath|Renew your contract with {s1} for another month.
; mno_dont_renew_oath|Become free of your bond.
; menu_siege_started_defender|{s1} is launching an assault against the walls of {s2}. You have {reg10} troops fit for battle against the enemy's {reg11}. You decide to...
; mno_siege_defender_join_battle|Join the battle.
; mno_siege_defender_troops_join_battle|Order your men to join the battle without you.
; menu_siege_join_defense|{s4}^^Your casualties: {s8}^^Allies' casualties: {s9}^^Enemy casualties: {s10}
; menu_village|{s10} {s12}^{s11}^{s6}{s7}^^{s15}
; mno_village_manage|Manage this village.
; mno_recruit_volunteers|Recruit Volunteers.
; mno_village_center|Go to the village center.
; mno_village_center_door|Door to the village center.
; mno_meet_leader|Meet the leader.
; mno_meet_leader_door|Door to the village center.
; mno_village_buy_food|Buy supplies from the peasants.
; mno_comprar_cattle|I want to buy some cattle.
; mno_village_attack_bandits|Attack the bandits.
mno_village_wait|在这里等一会
; mno_collect_taxes_qst|{reg5?Continue collecting taxes:Collect taxes}.
; mno_train_peasants_against_bandits_qst|Train the peasants.
; mno_village_hostile_action|Take a hostile action.
; mno_village_leave|Leave...
; menu_village_hostile_action|What action do you have in mind?^ (You need over 20 troops.)
; mno_village_force_convert|Try to convert the peasants forcefully.
; mno_village_take_food|Force peasants to give you supplies.
; mno_village_steal_cattle|Steal cattle.
; mno_enslave_villagers|Enslave the villagers.
; mno_village_loot|Loot and burn this village.
; mno_continue_not_enough_gold|I don't have enough money.
; mno_recruit_them|Recruit them ({reg6} peningas).
; menu_village_hunt_down_fugitive_defeated|A heavy blow from the fugitive sends you to the ground, and your vision spins and goes dark. Time passes. When you open your eyes again, you find yourself battered and bloody, but luckily none of the wounds appear to be lethal.
; menu_village_confront_contact_defeated|A heavy blow from the villager sends you to the ground, and your vision spins and goes dark. Time passes. When you open your eyes again, you find yourself battered and bloody, but luckily none of the wounds appear to be lethal.
; menu_village_hunt_lover_defeated|A heavy blow from the ghost sends you to the ground, and your vision spins and goes dark. Time passes. When you open your eyes again, you find yourself battered and bloody, but luckily none of the wounds appear to be lethal.
; menu_village_hunt_music_defeated|A heavy blow from the rogue guard sends you to the ground, and your vision spins and goes dark. Time passes. When you open your eyes again, you find yourself battered and bloody, but luckily none of the wounds appear to be lethal.
; menu_village_infestation_removed|In a battle worthy of song, you and your men drive the bandits out of the village, making it safe once more. The villagers have little left in the way of wealth after their ordeal, but they offer you all they can find.
; mno_village_bandits_defeated_accept|Take it as your just due.
; mno_village_bandits_defeated_cont|Refuse, stating that they need these items more than you do.
; menu_center_manage|{s19}^{reg6?^^You are currently building {s7}. The building will be completed after {reg8} day{reg9?s:}.:}
; mno_center_build_manor|Build a mead hall.
; mno_center_build_fish_pond|Build a mill.
; mno_center_build_watch_tower|Build a watchtower.
; mno_center_build_school|Build a school.
; mno_center_build_messenger_post|Build a messenger post.
; mno_center_build_prisoner_tower|Build a prisoner tower.
; mno_center_build_religion1|Build a Christian monastery (conversion factor).
; mno_center_build_religion2|Build a temple to Odin (conversion factor).
; mno_center_build_religion3|Build a Christian church (conversion factor).
; mno_center_build_religion4|Build a shrine to Norse gods (conversion factor).
; mno_center_build_herreria|Build a smithy.
; mno_center_build_guilds|Build a merchants' rest hall.
; mno_center_build_library|Build a scriptorium.
; mno_center_build_slavemarket|Build a slave market.
; mno_center_kill_slavemarket|Remove a slave market.
; mno_center_build_brewery|Build a brewery.
; menu_remove_slaves|Do you wish to remove the slave traders and forbid them from conducting their ungodly business within the boundaries of your town? Keep in mind this will reduce the tariffs of the town and its prosperity temporarily.
; mno_remove_slaves|Go on.
; menu_center_improve|{s19} As the party member with the highest engineer skill ({reg2}), {reg3?you reckon:{s3} reckons} that building the {s4} will cost you {reg5} peningas and will take {reg6} days.
; mno_improve_cont|Go on{s15}.
; mno_improve_not_enough_gold|I don't have enough money.
; menu_town_bandits_succeeded|The enemies fall before you as grain to a scythe! Soon you stand alone in the streets while most of your attackers lie unconscious, dead or dying. Searching the bodies, you find a purse, which must have belonged to a previous victim of these brutes. Or perhaps, it was given to them by someone who wanted to arrange a suitable ending to your life. {s33}
; mno_reveal|Try to find out who wanted you dead.
; menu_village_force_convert_confirm|It will take you 5 hours to go through the village, pull all the heretics from their holes, and force them to recant their wrongful beliefs.
; mno_village_force_convert_confirm|Go on.
; menu_village_steal_cattle_confirm|As the party member with the highest looting skill ({reg2}), {reg3?you reckon:{s1} reckons} that you can steal as many as {reg4} head of the village's cattle.
; mno_village_steal_cattle_confirm|Go on.
; menu_village_take_food_confirm|It will be difficult to force and threaten peasants into giving their precious supplies. You think you will need at least one hour.
; mno_village_take_food_confirm|Go ahead.
; menu_village_take_food|The villagers grudgingly bring out what they have for you.
; mno_take_supplies|Take the supplies.
; mno_let_them_keep_it_2|Let them keep it.
; menu_village_start_attack|Some of the angry villagers grab their tools and prepare to resist you. It looks like you'll have a fight on your hands if you continue.
; mno_village_raid_attack|Charge them.
; mno_village_raid_leave|Leave this village alone.
; menu_village_raid_villagers_toslaves|Do you want to hunt the villagers down like animals and make them slaves?
; mno_villagers_slaves|Take all villagers prisoner!
; menu_village_loot_no_resist|The villagers here are few and frightened, and they quickly scatter and run before you, but your men manage to catch some of them. The village is at your mercy.
; mno_village_enslave|Enslave the villagers.
; mno_take_supplies1|Take the supplies.
; menu_village_loot_no_resist_population_flee|Most villagers ran away when they saw your army. The village is at your mercy.
; mno_village_lootflee|Plunder the village, then raze it.
; mno_take_supplies1flee|Take the supplies.
; mno_village_raid_leaveflee|Leave this village alone.
; menu_village_loot_complete|On your orders, your troops sack the village, pillaging everything of any value, and then put the buildings to the torch. From the coins and valuables that are found, you get your share of {reg1} peningas.
; menu_village_loot_defeat|Fighting with courage and determination, the villagers manage to hold together and drive off your forces.
; menu_village_loot_continue|Do you wish to continue looting this village?
mno_lootvillage_yes|是的。
mno_lootvillage_no|暂不。
; menu_close|Nothing.
; mno_castle_castle|Visit the lord's hall.
; mno_castle_castle_door|To the Meduseld.
; mno_join_tournament|Join the Competition.
; mno_town_castle|Visit the lord's hall.
; mno_town_castle_door|To the Meduseld.
; mno_town_center|Stroll through town.
; mno_town_center_door|To the center of town.
; mno_town_tavern|Visit the mead hall.
; mno_town_tavern_door|To the mead hall.
; mno_town_merchant|Speak with the merchant.
; mno_town_merchant_door|To the merchant.
; mno_town_arena|Visit the training grounds.
; mno_town_arena_door|To the training grounds.
; mno_town_dungeon|Never: Enter the prison.
; mno_town_dungeon_door|To the prison.
; mno_castle_inspect|Tour the grounds.
mno_castle_inspect_door|离开。
; mno_town_enterprise|Visit your farmstead.
; mno_town_enterprise_door|To your enterprise.
; mno_visit_lady|Attempt to visit a lady.
; mno_visit_lady_door|To the garden.
; mno_trade_with_merchants|Trade with locals.
; mno_travel|Travel to another port.
; mno_travel_door|Outfit your party.
; mno_walled_center_manage|Manage this {reg0?town:castle}.
; mno_walled_center_move_court|Move your court here.
; mno_castle_station_troops|Manage the garrison.
mno_castle_wait|在这里等一会
; mno_castle_wait_door|Bed.
; mno_town_alley|Ask for potential recruits.
; mno_town_visit_port|See the ships.
; mno_banquete_mead|My men deserve a symbel. Buy mead and food.
; mno_banquete_mead_door|Set sail.
; mno_set_sail|Sail from port.
; mno_set_sail_door|Set sail.
; mno_town_leave|Leave...
; mno_town_leave_door|Leave Area.
; menu_cannot_enter_court|There is a feast in progress in the lord's hall, but you are not of sufficient status to be invited inside. Perhaps increasing your renown would win you admittance -- or you might also try distinguishing yourself at a tournament while the feast is in progress...
; menu_lady_visit|Who do you wish to visit?
; mno_visit_lady_1|Visit {s12}
